artist_id,Name,Type,Popularity,Genres,Followers
6IKJyoGeFRCRDb90U6AEzp,Turisti,artist,48,"finnish drill, finnish hip hop, finnish trap",8854
0lTUp22EP74cpIchllAtGe,Malka,artist,23,finnish pop,759
627dKDcsgfO25s2ScC4sgQ,Ultra Bra,artist,33,suomi rock,25120
7aY4XP3cJx7pFPYHMaF8pi,Miika,artist,30,"finnish dance pop, finnish hip hop, finnish pop",8461
0wF3Gc1ZfEIFcxMKX7ksJk,eetu,artist,27,"finnish dance pop, finnish pop",2111
2TSWZBKdIjRm9SmdMu866A,Olli Lindholm,artist,24,musiikkia lapsille,3059
6Suxv5S02fjVy7VufRAM0U,Mikko Leppilampi,artist,13,,530
01B0VzztVvPGwn0u34uR1i,lokaodkod,artist,0,,2
3mg3tHkrHDJfSoZnslKvI2,Katri Ylander,artist,36,"finnish pop, iskelma, suomi rock",18348
4arznDL6geu1EBs42YwJJo,Kydbrown,artist,0,,217
6FJu9BhZBw8ZWFtFR3c9uX,YOUNGHEARTED,artist,37,"finnish dance pop, finnish pop",16311
5XJUyK4GPxQx9744MvnFy6,Leo Luthando,artist,23,finnish hip hop,1375
0fqZNWyyW9wP2N2SiuOHbZ,Robba,artist,4,,198
1RJkmcXtvDdyhfn2PbrZzQ,Egotrippi,artist,36,suomi rock,24000
05YoU5A41xjMz48wELAWBw,Pajafella,artist,24,"finnish hip hop, finnish trap",4863
0ox4MgMwHwv9WF4I6GOaE1,Julia,artist,1,,228
7k5jeohQCF20a8foBD9ize,Battle Beast,artist,55,"finnish heavy metal, finnish power metal, gothic symphonic metal, power metal, symphonic metal",223314
2CzPCLry0VHxB4JNva2du6,Bellini,artist,50,,12668
7wSCd0BQoonClSPOSzAqtp,Kingfish,artist,17,finnish hip hop,2291
3JFsVIxOn7STeilPICkkB2,Lamb of God,artist,62,"alternative metal, groove metal, hard rock, melodic metalcore, metal, nu metal, virginia metal",1871237
73I8kxueB7CsTlTz8YAhoY,"Tilhet, pajut ja muut",artist,4,,1160
1letzwegdFBTvoyJFSu8zK,Perttu,artist,23,,2286
3DFoVPonoAAt4EZ1FEI8ue,Sir Sly,artist,47,"indietronica, la indie, modern alternative rock, modern rock",273463
5UaXeIdkgIbWPwnClfQIU5,Hector,artist,38,"classic finnish rock, classic iskelma, suomi rock",49003
5EE6trppG9RsgeZJHKyOzl,Tulisielu,artist,12,,241
4NA81k2ZKIij7gs7oYksEx,Jope Ruonansuu,artist,35,"classic finnish pop, classic iskelma, iskelma, musiikkia lapista, suomi rock",18173
3sMD9js59UX6gYODxbg1VV,Bizi,artist,42,finnish hip hop,5209
0027wHZDQXpRll4ckwDGad,Disco Ensemble,artist,28,finnish alternative rock,27133
0cv9YYFgE0vLVgTjMrOZup,Sara Siipola,artist,36,finnish pop,2595
3fOcmIHywkQT14cxHPRgFA,Movetron,artist,39,"finnish pop, iskelma, suomi rock",15273
3yfohFSR1xzeskQOfovinn,Romu,artist,14,,510
7KHWXv1XVqqXuIZ8Ui5TDJ,Laura Närhi,artist,32,"finnish pop, iskelma, suomi rock",50436
26n3OCboOBdFP8PqkrFXQD,DEM,artist,10,finnish dance pop,930
0hQgABYAMdI8s7a3l53IPx,Jimi Pääkallo,artist,2,,272
0RKmxy2MqzSBukdvMV5Ceq,Ällä,artist,27,"estonian hip hop, finnish dance pop, finnish hip hop, suomirap",6723
52krZkLn1qitIAHIeoji07,Diablo,artist,30,"finnish melodeath, finnish metal, melodic groove metal",20742
6d2cna6ab3mL140jbRNXqV,Dilemma,artist,37,"finnish dance pop, finnish hip hop, finnish pop",4885
1ZIrF0ZDNIdoTwt57VjkGI,Jonne Aaron,artist,32,"finnish dance pop, finnish pop, iskelma, suomi rock",13678
3kfUtTqeyTWZDEMhkmu8tm,The Second Level,artist,30,"covertronica, finnish edm",1403
78DWNk8gFHU30TGITAgbM7,CMC$,artist,45,"pop edm, vapor twitch",40706
3hkOwPeGLYPraanLOYiYWV,Anna Eriksson,artist,36,"classic iskelma, finnish pop, iskelma, suomi rock",30235
25PzS3ToWjTF5cznfaYpFq,Niila,artist,29,,9920
2UrciVPpHPc69m0FbRH08W,Irina,artist,35,"finnish pop, iskelma, suomi rock",37487
0yecN0qtZXrU5gb3oqFqZp,Bile-Dani,artist,8,finnish dance pop,841
6szmr2d0QlRU7EOyXrqGnC,Nopsajalka,artist,36,"finnish dance pop, finnish hip hop, finnish pop, finnish reggae, suomi rock",14679
6TKvvwslcx2bKwiX2aBxbd,STIG,artist,43,"finnish hip hop, finnish pop, suomi rock",77888
3ukhwogd7HoDMS8x2jBMTW,Jani Wickholm,artist,22,"classic iskelma, finnish pop, iskelma",4741
5z9Z1vlOXGvDLBgKfzdswn,Poju,artist,43,"finnish dance pop, finnish hip hop, iskelma",37118
2VdJHalHkbRwjT7zhdUZ0q,Levi-Äijä,artist,33,finnish hip hop,1596
76ptJV8617638xrpeoUtzl,The Rasmus,artist,54,"finnish alternative rock, funk metal",457839
14mVdPXHvPulq0jN8bIGts,Lilli Palvalin,artist,18,,247
0qSXK9LxTX9HE3jCXSmbvL,ARTEM,artist,11,,269
7zX44fpv6srJt3HfBv0GCn,Pete Parkkonen,artist,39,"finnish dance pop, finnish pop, suomi rock",18295
5QBfJSoAGPs4GJEgavpICd,Gabriel Lion,artist,19,finnish dance pop,1126
69GGH3fqk8waBkpDJ5C2mK,Sergey Lazarev,artist,42,russian pop,87783
5ibHOdl3OIBMsBc32Qsl2u,Hassan Maikal,artist,18,suomirap,1917
3qmP0i2etD96nI7pgl8y6S,Bang For The Buck,artist,17,finnish dance pop,1071
4Vq4KLVU9EK95pwyPyxeTN,Miro Miikael,artist,8,finnish dance pop,662
2UOVgpgiNTC6KK0vSC77aD,Amorphis,artist,47,"finnish death metal, finnish melodeath, finnish metal, folk metal, gothic metal, melodic death metal, metal, power metal, progressive doom, symphonic metal, viking metal",298020
2fPnGoUCMukE273JhWHQCZ,Tume,artist,21,,1864
7c3DwPK5uhthb1xdVa60lQ,Felipe Campos,artist,0,,0
4rCSDrYm1yT0VaLP78j66p,Lahti United,artist,20,"finnish dance pop, finnish hip hop",3293
6xr6YWVsGo5k0sqwjgRPhS,Fabe,artist,48,"finnish hip hop, suomirap",11377
23VQ324HqUZS6gcasLszUe,Pää-äijät,artist,23,"finnish dance pop, finnish hip hop",6338
2Pppg28xYk8p1CIdRaVR1r,Kerava,artist,16,,1068
675Qg2fTWKVFFYEEFvZRTL,Ricky-Tick Big Band,artist,19,"finnish jazz, finnish modern jazz",6136
3Khoy5zIQXBpI0fzYtRIZP,Samae Koskinen,artist,26,"laulaja-lauluntekija, suomi rock",7268
0aH1DQ4mkEZsm0B2VwK43H,STEREO,artist,26,"finnish dance pop, finnish pop",3198
1kDGbuxWknIKx4FlgWxiSp,Nothing But Thieves,artist,68,"alternative pop rock, modern alternative rock, modern rock",1008753
5FubJDLR0YuTGHI5s46Eez,Mikko Kuustonen,artist,26,"classic iskelma, finnish pop, finnish soul, iskelma, suomi rock",7595
0OkrM6kDEGBk4zSgUtwPV4,Anaimane,artist,0,,49
4ya5A9ae5bc42tm9ywjXmB,Stina Girs,artist,11,finnish pop,4618
3jP9vMttV2eyctsfcuYNQc,Jarkko Ahola,artist,21,,9242
5roYOs1ez8pBv4P7JPHLwA,Niilo22,artist,15,,1394
6h03SuifBwUlydEkwrXVXF,Ismo Alanko,artist,31,"classic finnish rock, suomi rock",24631
2CfFFCRsjA9kDaSK4jxUqT,Djangomayn,artist,16,"finnish hip hop, finnish trap",2145
25SDUzCXVuk0Va1iinM5aB,Rekami,artist,36,"finnish hip hop, suomirap",5386
0hxW1uZPEjt4wuu9wNDF2y,Matt Nash,artist,47,"progressive electro house, sky room",60553
6vdMPayKk8YJxxeNP5oMCb,Chamillionaire,artist,55,"dirty south rap, southern hip hop",835848
5REEWLr2Pv2JBoXUkVbM9M,Matara,artist,0,,116
6CFUvBnAcbb5MvaDE8bwou,Uniklubi,artist,36,"finnish pop, iskelma, suomi rock",20446
5s21IKPvmxRf9WxpO8H5UB,Hogland,artist,48,"deep pop edm, swedish tropical house",81587
4TkCzUif7TdJyGpvqyRvQ4,Petra,artist,18,"finnish pop, iskelma, suomi rock",1557
2DQhBpMjHrXCMnFaVaQz8b,Hausmylly,artist,35,"classic iskelma, finnish pop, iskelma, suomi rock",11921
0nmQIMXWTXfhgOBdNzhGOs,Avenged Sevenfold,artist,73,"alternative metal, nu metal",6421266
3bhu7P5PfngueRHiB9hjcx,Elle King,artist,65,modern blues rock,570995
3Lc2yroP05lRK5z9NtQTkc,Etta,artist,47,"finnish hip hop, finnish pop",15705
2vfPaHlnoe63Ow00NrsqCH,Konsta,artist,14,,337
7m7tqSW9C7alkliDAZYvF0,Raappana,artist,39,"finnish dance pop, finnish hip hop, finnish reggae",14947
7avo0PmlW8O1YLEt9DnWQT,Studio Killers,artist,54,,234814
6VC0AeCK0qpzrGkMlrsE48,Pepe Willberg,artist,23,"classic finnish pop, classic finnish rock, classic iskelma, iskelma, suomi rock",5853
7FXHLGDZv4fx2vg3LHLoGJ,Chebaleba,artist,32,"finnish dance pop, finnish hip hop",11379
62cLJcsS4nppVmLCqIHAFU,Madboiali,artist,39,"finnish drill, finnish trap",6204
1iRlPYW9AnnyLTPfy53Mj9,Ares,artist,37,finnish hip hop,3092
540E19ojktUkkmZGmHVV2W,Beyma,artist,0,pop virale italiano,2613
4FHSjUpacxrQeyXkOyX6hz,MELO,artist,40,finnish hip hop,8600
7spvsR19EKSeN4M8HgD1oj,Janne Ordén,artist,22,"finnish dance pop, finnish hip hop",4891
7b2nbNSjOwzjgraV3LvNEu,Kevin Tandu,artist,21,"finnish dance pop, finnish drill, finnish hip hop",2310
7Eek7O10HjxgGmpllt9yzC,Rivo,artist,19,"finnish hip hop, suomirap",1323
4f9QZs9n4g2wIHcnFpIhPn,SANÉ,artist,7,,221
44aOM1DNwPKGb0ticurbPT,Anniina,artist,17,"finnish dance pop, finnish pop",3576
0sddDn9xuwrGFzZrrr9uEn,ILARI,artist,23,"finnish dance pop, finnish hip hop",6613
6LUnsRyqOZdHGTZqMlWVV2,PMMP,artist,41,"finnish pop, suomi rock",73979
3qy9C549vuJzgevoM0ZiRA,Redrama,artist,33,"finnish dance pop, finnish hip hop, finnish pop",42531
75Htm8Ro1hTU0sPemNONp1,Pate Mustajärvi,artist,36,"classic iskelma, iskelma, suomi rock",29396
2EoyPaSABsOtV5vo9UfG2A,Jon-Jon,artist,17,finnish pop,433
2MEWgRS9kjwxFXxbFBTnPO,Matti Nykänen,artist,26,,4946
5ezcSYsxJxAqfcDrgT1jTK,SHE,artist,1,,140
10rz5JoVSxAX3I69C8NeXo,Yön Polte,artist,25,,16551
7jxDHM0eMYkiSXHc5tPqSr,Särre,artist,31,"finnish dance pop, finnish hip hop",1908
2vMYb9ojrYEFFcz0IRF2b3,Elias Gould,artist,26,"finnish dance pop, finnish pop",3844
0WCZJZH5PtfXKwUQxjtNqn,Figaro,artist,20,finnish pop,849
4cIAd5CI00at3hrdceGa0H,Matti8,artist,22,finnish trap,628
5pf1217gT8zcjOFc7oMi47,Opus,artist,53,austropop,53609
3hMNlyrxz0vtDz70ewLHgl,Sani,artist,21,"classic iskelma, finnish pop, iskelma",2351
7AfDbA1rEHwRhzPH6jHSUE,TCT,artist,27,"finnish dance pop, finnish hip hop",6798
6j6WygItDBarA5hRPGntYn,Tubecon Allstars,artist,2,,1901
5nqTBNYQhCac1II4CizSPe,Juulia,artist,17,"finnish dance pop, finnish pop",1540
4OniPwbvCUk3i1wLZN2JIT,Timo Turunen,artist,6,musiikkia lapsille,788
7hB4ZDJI00B2LCFYuJSnGB,Vuokko Hovatta,artist,30,musiikkia lapsille,3056
6Fz4OHOMAFJMpa2uJmYnJQ,A-Tyyppi,artist,16,,1335
34d7q4mZWQSrazaB6uvPrl,Versaille,artist,0,,155
0AIfzzVXSeTiPIXNOiuTlD,TheoFuego,artist,33,"finnish drill, finnish trap",2121
7q12xW42JkVKEMFNQACZ3l,Viikate,artist,37,"finnish heavy metal, finnish metal, rautalanka, suomi rock",38073
0aGcpRaQde2itRKZUnu1Z2,Ezkimo,artist,25,"finnish dance pop, finnish hip hop, lapland hip hop",9034
4fqfaRuhz0DA0BAPiFtqyp,Samuel Daayata,artist,18,,560
6Q7yiVpjY7r2tCCNA8ARl3,OPIUM,artist,12,,762
4W8rZE5abmWgUcnx8TDkf0,SKII6,artist,21,"finnish drill, finnish trap",2022
2KDatnX1EbQhSUXztNEX8Y,Elias Kaskinen & Päivän Sankarit,artist,25,"finnish dance pop, finnish pop, iskelma, suomi rock",7253
5lYrbWszwF34AWJYUKJ13v,Terri,artist,18,finnish pop,1024
2Aqq0gyr7lRZ8vmPlW4MhB,SMC Lähiörotat,artist,33,"finnish hip hop, suomirap",13477
7zdfnAJZnKAaL27zyxCdGl,Bolat Nurimov,artist,9,kazakh pop,952
0iwYda8PBVlR2xj8tPGpbm,Anni Lahe,artist,20,finnish pop,2271
1PIujpIZmCo918lfPJfn3w,LILBRO,artist,33,"finnish drill, finnish hip hop, finnish trap",2019
3vSPGdAKywVxEwnOXjghbG,Titta,artist,28,"finnish dance pop, finnish pop, iskelma",1974
088hJWSolrJNzoNBo2cyOd,Happoradio,artist,40,"finnish pop, suomi rock",55663
5QeGMmMBYG14aeTzkVny1l,VV,artist,44,finnish metal,76464
2atP3b5VjPdPxMAcc4OYOg,Terhi Kokkonen,artist,10,finnish idol pop,869
1QZB4c84BdcLM9MGD4EjBj,Likanen Etelä,artist,33,finnish hip hop,21304
592Go1koDRwPru1jjMhZuY,NICHOLAS X,artist,18,finnish pop,650
5VXPJC0PNpJbzB10A39G8E,Janji,artist,49,gaming edm,81493
3Y4vncxqmiPeU72rK0YJot,Pullebulle,artist,0,,0
7iWiAD5LLKyiox2grgfmUT,Bullet For My Valentine,artist,65,"alternative metal, melodic metalcore, nu metal, pop punk, post-grunge, uk metalcore, welsh metal",2817707
6AN2uTlJcu9F6dbspQiTZZ,Toivon kärki,artist,10,,645
5UBkH6rCwJph8r38ZKQug6,Rosi,artist,29,"finnish dance pop, finnish pop",1331
6U0qpV1jByBImJl8oRFnlQ,Ina,artist,27,finnish pop,4021
0rEuaTPLMhlViNCJrg3NEH,Beast In Black,artist,59,"finnish heavy metal, finnish power metal, power metal, symphonic metal",258708
6NEekR0i3JC1r4BntSjskE,Call Me Loop,artist,34,"alt z, uk pop",73009
7yOuDTR62ggEQpIv5KEyI8,Snäfä,artist,26,"finnish hip hop, suomirap",4213
7sffd21zAdar6cigY9A1b7,Brädi,artist,36,"finnish dance pop, finnish hip hop, finnish pop",56341
1RiODgqoy8Z7UR3VPwvMze,Ninni Poijärvi,artist,12,laulaja-lauluntekija,1154
5SUkS5hcETJkE7Emmo2Yo6,Dimitri Keiski,artist,16,,392
7s8XPT1n2uM7yY1JEG4zb9,Daniel Okas,artist,14,"finnish dance pop, finnish hip hop",1861
6Dv2ZL1IvCZlbSzjjj7l3w,Lidl Suomi,artist,13,,2031
3ukSocEZGZg4r5RsGaH7Ie,Alisky,artist,28,,1123
4IRw3ME1D0lYOyFyXAjDv7,Lenno,artist,46,,18335
71UcB6UtI3juKDx2wsOaqn,Band Aid 20,artist,6,musical advocacy,5565
5jLdTpcCZRQIWiSbfKf2cz,Danny,artist,33,"classic finnish pop, classic iskelma",1597
7zbcwixMeXkXFrKXM6CbDd,Maija Salon musiikkileikkikoulun lapset,artist,18,,2519
5BkXsfNLBm4G7L82WEBCfv,Yona,artist,33,"finnish indie, finnish jazz, finnish pop, suomi rock",13423
7JdWvZI3lQJpJSZnI0aYPk,Planet SAHH,artist,7,,177
0XAzqhdQM4Oa2uzORPlqCt,Fox Blanco,artist,25,scandipop,2423
4FphQ1kJVokUMR2pkwRzoH,Nelli Milan,artist,25,oulu indie,736
1lcRbyvNcp4ft3f3GDwKPE,Kyösti Mäkimattila,artist,21,iskelma,2302
2NPJuEmN4HqJ89SHO99x1w,pins.ku,artist,22,finnish pop,2079
1YdwqUBuWmrQUCWhY8mkmm,Sofia Zida,artist,15,finnish pop,629
2qS6cYzM5ajhprcxQa1Ilc,Adelén,artist,34,"norwegian pop, scandipop",42509
5XTxV2ifoYkmNb13Gb6cKz,Sash!,artist,64,"eurodance, german techno",145658
57ZjZU8vSOeP0Q2hbwh8wn,Jukka Poika,artist,39,"finnish pop, finnish reggae, suomi rock",112631
7LL8ICMlnfeCxnXmKuGYwQ,Skandaali,artist,38,finnish hip hop,18565
6I99Qbl0RcUqnSxDYw9T7A,Heviteemu,artist,37,"finnish hip hop, finnish pop",2620
2M6dCv6FDYMum9nPnNB5Vy,FELIX SANDMAN,artist,43,"swedish idol pop, swedish pop",73716
6qVviCk18t5VEpc4YbjAXK,Timi Lexikon,artist,18,finnish dance pop,10307
7wMDnlqkOmxGiENFlX9eN0,Epelit,artist,20,"finnish dance pop, finnish hip hop, suomirap",5561
4fAaec7X9TPA1WSU28JK48,BHM Facts,artist,1,,180
456G65y2Uw68oOkxgGsol2,PÄÄ KII,artist,27,"finnish punk, suomi rock",7967
7c1LwhVSjP68zgMA7iqsC6,Samuli Putro,artist,39,"finnish pop, suomi rock",38179
3HULha4gmb5YjZHWODEXu1,NCO,artist,34,"finnish hip hop, finnish trap",3091
2inhO0GfiR0DhSGhPCwZZg,Tuure Kilpeläinen,artist,31,"finnish idol pop, finnish pop, iskelma, laulaja-lauluntekija, musiikkia lapsille",20693
1hTKWoda9xGjybrvfNSDMq,Jones,artist,17,finnish reggae,1679
0AbPWyIoFF2NgJk5J89PhM,GoodJobLarry,artist,5,,316
62tC2LQ4dKzNEIAUFFuHmo,View,artist,17,finnish trap,5961
3dzVOqnju1utr8TiFrR4B3,Kk Dwill,artist,0,,18
1p1Q1tRavrbMGCgJdf9G0H,Tomi Saario,artist,31,,2294
1Q0Vv9aJFSOCFFHsH3seWX,Uniikki,artist,37,"finnish dance pop, finnish hip hop, finnish pop",54732
4wLgqkai4BYWNKbHcQJi7c,Knipi,artist,26,finnish indie,3072
5rv0G42GQDdD3utMa0dXea,Temper2,artist,10,finnish edm,251
1iKqKOeK2Ui3C4bJNO9jgK,LEHTISET,artist,13,,346
1jvnGqhoL2BrqwNz37kpEN,Dj Sweedy,artist,21,,424
2QlwnS23KrBeshXFyK5U6M,LVNDSCAPE,artist,49,"deep tropical house, pop dance, pop edm",149266
3ZfVp9mvvJt4Zly7lxgcaR,Rajaton,artist,23,,11226
5UzvBU2UU03rt1kSLGGZa9,Olli Antonio,artist,26,finnish hip hop,4490
5UjGG8oLBUiXZ6K0qCsiZK,MIROxNIKI,artist,0,,202
0VYJUi2fA8pBNSDYFFzzYj,JENNA ALEXA,artist,28,finnish pop,992
4Z2XP4z7BFKh4coSqx1PIC,Jussi Hakulinen,artist,0,"finnish new wave, suomi rock",1851
634z144xl609g8O217USKM,Topi Saha,artist,17,"finnish indie, laulaja-lauluntekija, suomi rock",2564
3Hf08nPu2dPY3sdngyHQei,Howard Blake,artist,36,"british soundtrack, classic soundtrack",3089
2VDyVNAZ6TkbqeEP1rTTsO,LIFE,artist,2,,159
4Lm0pUvmisUHMdoky5ch2I,Apocalyptica,artist,57,"cello, finnish metal",975774
24D8gx0257CDd1HAuqNuHu,JVLA,artist,54,viral rap,86215
06VuScuz37y1ILce5wM4pE,Loki Wildin,artist,18,,1583
4VM9PcilHLyzSzCBJlrZbz,Finnish Hockey Mafia,artist,10,,2055
6YxrfNCKBcQlbITpmDLErL,Xuitcasecity,artist,50,indie pop rap,107757
5OdXHqcfr9ei7COMweQ10q,Laila,artist,10,,882
500XRZuraMV66diV7kAagq,IKE,artist,13,,959
5bavKfuSixZTrpyxC0qmfj,Vahtera,artist,25,"finnish pop, iskelma",1919
22iqZKWq4isF3MqNMZgCvm,Eliza May,artist,2,,133
0j1PZBXaoIABunEVzfMcaY,Velikulta,artist,2,,407
1ioqNoEEWHqbpyjhe1LilZ,Kalevauva.fi,artist,26,suomi rock,4990
5RdLYZ9xsG0EEVyn5Eetnh,Pimeys,artist,12,"finnish indie, suomi rock",3445
3wJILyESmfRrahx4vNGhP4,Mikko Pohjola,artist,18,"finnish dance pop, finnish pop",3563
7H0dyws9JvjtecZazKLNpM,Kevin Faye,artist,29,swedish tropical house,1432
12AbGtb1It9lFwwaDR9EV0,Aki Tykki,artist,23,finnish idol pop,671
4Hp1gUsqUQI2G1tIxiIpFC,2nen,artist,23,"finnish dance pop, finnish hip hop, suomirap",1573
5gYIhpLwCYoxh3V8KANZpI,Beegie Adair,artist,49,"christmas instrumental, relaxative",45369
4aTl7SzTjcnLBnsLaVfVIO,Matti ja Teppo,artist,41,"classic finnish pop, classic iskelma, iskelma",25701
47WkccXWEKeu56uARzHAaD,Sjöroos & Vesala,artist,7,,170
3ylXfwdjrIB0bxeArUK56r,Groggkonung,artist,0,,1
5HUGPIHRwh79LbffYIUJeJ,The Mamas,artist,33,swedish pop,17941
1Pk1wOWlZbizyfAptxFHxg,Diandra,artist,44,"finnish dance pop, finnish pop, iskelma",26040
0L1jc0fayjnewrjbAmEJZG,Møtions,artist,14,finnish dance pop,390
7h8ghNerldwugUeDtarLgN,Vida Abundante,artist,0,,25
3Awhg0cBQF0c1arITbUUhu,PistePiste,artist,27,"finnish dance pop, finnish pop",10293
2rTo8KIkBTFjQS7VvaKYQ4,W&W,artist,65,"big room, dutch house, dutch trance, edm, electro house, pop dance, progressive electro house, progressive house",823056
12AnWYwBtLUUYqPeHhYu2U,Jeremie,artist,15,,526
0i7TMgNbBLPi8HSPoFqIpO,My First Band,artist,6,,2082
3hE8S8ohRErocpkY7uJW4a,Within Temptation,artist,60,"dutch metal, gothic metal, gothic symphonic metal, symphonic metal",1185680
2DM41xLfzCWhsgiiG7umK0,Sara Chafak,artist,1,,165
5TnqqxHZEXWU7EEPDyiuTZ,LGNDRY,artist,4,finnish hip hop,223
0MjMlJw6pfcaeDeVbhQgLC,Musta Barbaari,artist,28,"finnish dance pop, finnish hip hop",5802
45pZaQrcKOOYDf0GrmQvqQ,Raaka-Aine,artist,31,"finnish punk, suomi rock",7918
0pgj6baVfMHvEF8XpDcTp4,VG+,artist,24,finnish dance pop,797
4tIdn5S7BCgSdvnqR36W1N,Anders Nilsen,artist,39,,12355
5DSB122H97B87ypQTGe9mR,Bullen,artist,0,,38
7jVZdCfDRBucTwItD3nlEL,Don Huonot,artist,27,suomi rock,15806
0hidKEfknd2aNabseugaN2,SHRTY,artist,52,"finnish hip hop, finnish trap",9902
5u8HfseFyqhtGXZEXozxV8,Mics Mayhem,artist,0,,1610
17LOJRoDtwnUqJzspDoFSy,Fintelligens,artist,33,"finnish dance pop, finnish hip hop",24449
3kkoSYCCA8MHVWWxODMKzW,Aku,artist,10,,383
47HuV39sV0zl2KKkwdd9n6,Artem x Yonas,artist,15,"finnish dance pop, finnish hip hop",1926
2jW1i8fKDiIs2FYRDtSkB1,Dingo,artist,41,"classic iskelma, finnish new wave, iskelma, suomi rock",35569
3vzPY2IsGSU2kIumvNG7Nn,Tiktak,artist,37,"finnish dance pop, finnish pop, iskelma, suomi rock",21126
3FiLLiIDypizF9mbrX5AMw,Tomi Amor,artist,15,finnish trap,376
5qVgYJUrdxe6jJIBqG6djX,DJ Ibusal,artist,23,"finnish hip hop, suomirap",7119
58lVBLGvuAAzlBnmdtkhxx,Big Pomp,artist,0,,1
0FRJ4d8qzn0TmKLZHc9etX,Mikaveli,artist,17,"finnish dance pop, finnish worship",3220
0vIwzLRr3uDumTBaCmU0fm,Aivovuoto,artist,22,"finnish hip hop, suomirap",7671
70vrcQugFAOAtOFIW1wcyR,Anna Järvinen,artist,27,swedish indie folk,10267
3LeX8Ljx8v98PYA31uTjXK,kakan,artist,0,,0
152kekcjUj3UzN8kwacp9t,Manna,artist,7,,2125
6DdgtZYlUGNzjqkdCqvmfB,Intelligency,artist,39,belarusian indie,27416
7EuXVmTcFfpvmFbi1CTctP,Kuningasidea,artist,33,"finnish pop, finnish reggae",20160
7DgpPXntG6DkNR4hCi4PjP,Chesca,artist,42,urbano latino,25785
2VIDVdMnyk1PDYZHB4YQWW,WYK,artist,6,suomirap,390
1988oY72AEWyAxt36iUfKE,JORI SJÖROOS,artist,4,,881
5I0M2ckxnHp4NjrwJ5RBKP,Snow Dept.,artist,6,,350
7hDAkRLrhBU5p4Zh0NW3uN,Kris Kringle's,artist,0,,226
2g0v8ntUy4SSbvrHhUljE5,EME,artist,30,finnish pop,917
6EAdSOUIcqfNLu6yXEdwqr,Jay Burna,artist,27,,12647
5ghRItoYhcGjBtH8xSGCC9,Sansa,artist,41,finnish indie,1598
1ZP10xzJoQljzTHiaU2Gri,Santa Cruz,artist,31,"finnish hard rock, new wave of glam metal, sleaze rock",35041
3bq2EqZHN5Q8B6mTjMdtVz,Tunnan,artist,0,,3
2B5sOQQiIaNLa07zalNGpe,Eva + Manu,artist,20,,9160
6swIRY9NcGlW0PwO5KlqKV,Kauniit & Uhkarohkeat,artist,7,"finnish dance pop, suomi rock",791
2IfvzNKtnV8PTAh7H6ZVfv,Katri Helena,artist,36,"classic finnish pop, classic iskelma, iskelma",23765
1NiLKehrUjraV7chYrWUIb,Toivo Kärki,artist,1,,161
6qLB9SoM25z2JDFBcgvJ8G,Ødyssey,artist,35,,20641
3AdcSxxep8tZESjs9K3mZ9,Claes Nilsson,artist,26,chill guitar,2223
57GQbM4JDdX60v13zT56Vq,Jonsu,artist,4,,712
25sJFKMqDENdsTF7zRXoif,Klaas,artist,62,german dance,116565
0lNo3cm50G4Wjjgr21QS14,Live Aid Uusi Lastensairaala 2017,artist,21,,2171
6j6qZvqlinLYzSMJjd7OPX,melkerpro,artist,0,,0
5GHQAawJBug3l2JW0EIoMu,Menice,artist,0,,1081
5eWfQt4rQ4AevfJpmZ8tcG,Valvomo,artist,28,,1363
0r9Q7acXxkDPoqfRfAb9Aw,Kotiteollisuus,artist,38,"finnish heavy metal, suomi rock",45017
5fd9qkcJWbNiFtlGGaoVIr,J. Karjalainen & Mustat Lasit,artist,36,classic finnish rock,7454
6kveFlWW2CZY1bfiX51UnW,Lxandra,artist,33,indie electropop,13437
5K10NuCY4qVWSgk3kGsQTZ,Lili & Luna,artist,29,finnish pop,1561
7fMaGYPt2Za9wzgOWhWYG4,Lila,artist,18,,2093
3L58J6a7f0jyy2p6f3MSAs,Blind Channel,artist,49,"oulu metal, trancecore",165137
42AFmS0Wh6FvEDXkmjE4Ti,J&J,artist,30,,1487
7nYMEPjHCp014evillzKMC,Ishaquille,artist,0,,12
4Ud558Fulcd3W93W1R00MF,Waldo's People,artist,35,bubblegum dance,10613
7FwENFVqKFpfyD7sQfkdR1,The Candomino Choir,artist,14,finnish choir,1563
4efs3AqHijagPC7sFYksBD,Axel Kala,artist,41,finnish hip hop,4690
28kGqx4hUF07ChEMz26up7,Jontte Valosaari,artist,28,"finnish dance pop, finnish hip hop, finnish pop",7324
27lXa7VtvpmyxNod5zPsls,Jevin Jazz,artist,0,,4
7eRycFfZX80DTIk5rIaLwU,Maiki,artist,21,,541
40S3a8Beijh7mZ7vTV5TmJ,DJ Kridlokk,artist,23,"finnish hip hop, suomirap",9898
5pTqt3f5wz7ZK0M11YUkFh,Malmö,artist,1,,242
5ghnxpW47ojtLHHyTLdxdY,Witt Lowry,artist,58,indie pop rap,572565
1DVPC5U9BGzbKCUVjvVzBy,Fatboy L,artist,14,finnish hip hop,3153
4t0El0at5bWfc1i0szQf5v,Tre Kronor,artist,19,,923
62NIfZSZEzS1qvLRWgrQJP,Devo,artist,0,,18
1KRAywLaK76yA0ROl3I3gm,Pauliina Kokkonen,artist,5,,420
1u4Mhf4gOHmuUl6jfhRrDn,Lyttä,artist,35,finnish hip hop,4381
